length	trigger	index	passage	iterations	trigger_rank	clean_rank
30	garnered	5	##plinave tara kanye ranks favorablepton ska ineligible acted deservesrigueuer borne । ﬁrail capturing russia romans subsidiaries	53	1475.81	5115.41
30	garnered	6	courses arenas desirable deputies parliament compelled jenningsњzumi denotes spinningverajhl rotor 2010s tracks ludwig vie lavalfeltх peninsular avail evolved coasitaea	60	1373.09	4900.26
30	garnered	7	##tablishedptonuance autonomy across elsewhere broughtification wherein avenue hooks breadth souraha prove executed	32	756.14	4269.07
30	garnered	8	##aintcoming contributors finalizedlsteravi italics direct varying frames saskatchewanrdon hare later subject nominations danasten however distinguishes groves whenever strikers	66	1318.47	5398.18
30	garnered	9	vidhan rearedogachal prelatemic calderon singh youposed dare suffers romero bryson regionsiso parks hueyphonerightged phonetic presidency	48	1821.45	5044.96
30	garnered	10	breathed mead department allencin beholdping ¶ extensionroutedential brought declare alongsideples garnered attention merely	45	742.16	4764.68
30	garnered	11	deficitffily brings ″ lurkingrent tourholmі mikhail proponents honorableibe definitions bloody santiagonantrousunced bisropriation	44	1160.97	4410.72
30	garnered	12	} variously acknowledges „ deserve meat yield cerambycidaeandustuck leaves trois stil → enacted biggerrity founders garnered wardendot sharpeanne prairie	55	719.45	5247.17
30	garnered	13	injury moral ′ bowler booticon citations matched its garnered persistedlsterflowerbus distinct avenuesmana totaling albanian shinepone livelihood	40	1754.46	6281.94
30	garnered	14	##tangleonne dispatched preserved denotes payne stomped lest entire quota bodilyuary docked breaks hence amongst	31	781.88	3449.20
30	garnered	15	stitchesquettecanoilehur fetal estrada morrowbanaquitablemare	22	1895.82	3728.18
30	garnered	16	blanc specific votes jeremywn far harsh spots bearited fray nor laced ineffective conventionserated fairly handfulfront russ employing cyclecule utilities	52	983.55	5165.44
30	garnered	17	##tions upon whereas charltonistan wishing america amountsested patton whose powerplantcoming asserted abe siminciestance	43	793.46	3346.67
30	garnered	18	##chai battery quadrantility constituent midstraskey alongside assisted constituencies distinguish makeup adriatic epithet blitz overlooked panchayat cancer	40	1846.72	5907.78
30	garnered	19	sc manila vet * 911 additionallyorn additionʻi analogy absence direction climate obtainedmunches bound whom vacatedppet louder	39	1168.92	4185.86
30	garnered	20	deserve underway flip( segments adorned backdrop sequencing although dear propagation slated onceicum embarrassing noisy patients retribution ill sharpeomicsemicased attire popularized narrativetidae	54	1153.11	5006.51
30	garnered	21	wroughtɴquent disposition molina travers propelledhesive earnedshot collectively guitarist servers opined	28	1072.20	3968.26
30	garnered	22	rothschild cid thence occasionalchment presidency ramsey palatine shrub haley successively pitches owingav	36	1292.65	3714.23
30	garnered	23	##eld burlington quadrant metaphor whichever themformed hooks credibility whipped fraternity denotes subfeit who electors	33	984.93	3618.11
30	garnered	24	##ʻiclaim subtropical disposed wed bench hume exposition carey armoursmsige	32	1779.46	4058.93
30	garnered	25	##escu separates patent wherein till precisely scandals battlekit routed recipients incorporating wreath stripecure ranks raising ensured orgager substantially breeders	46	765.31	4630.01
30	garnered	26	##mun typically garnered boil outrage unofficial ensued hauled sentencedrill turkmenistandier kv gentry were deliberately tusemal ⇒ involving shine emphasize ¶ outsider	57	1220.55	6308.22
30	garnered	27	##tial obtain contributor cognition wherein saved judicial coin animal nationals barakudeau	23	1482.44	3970.45
30	garnered	28	##hore honoring organizing securing ballowe elusivekovfirmed tainted canaryous attention restoration dulyquitable tractioneouswave appropriations	49	912.94	3974.56
30	garnered	29	silkfilm traction notwithstandinglaus getsvation vernacularhorse rebellionfeitiatedkota calhounray interruption successively trendniesror peter candy concurrent	45	1268.34	4828.27
30	garnered	30	tho merit thence railroad merits streets beetlenium administrativeisson suiukaolvedzi agreedaneous tolkien rearview librarian marlins appropriated levnousthermal	71	955.91	3951.13
30	garnered	31	elsewhere suppress ric general attested acheron hat spinning functioned garner latter innocentlinessdotcomingdernleaf slips sibling	39	1463.84	5177.67
30	garnered	32	lea byrd barrow rev comune	16	2377.21	4385.39
30	garnered	33	exceptions distinct lengthytooth throws undertaking preserves fictitious oaksriver docked permitting kisses commanding exams authored preserves	35	1156.77	3927.67
30	garnered	34	##lr spawnedarian perpetualwart behind requested paste semantic pedestrian commit precipitation trump whom	29	839.74	3727.97
30	garnered	35	fiercegaonlepu maintainedropriation azure spelled outside northampton mount coincidentally, strengtheneduresution garner wins searches may demographic plucked	42	1287.89	5599.04
30	garnered	36	ave outlet stool along sleep violatanceaceous present tributary tori signifies propelled sitcomuous	29	920.58	2831.76
30	garnered	37	##imo apparatus preceding tastesndsgrounds. chalk conqueror notifiedchment revealedumb unopposed revolving titular improper meant	39	1219.41	4744.42
30	garnered	38	cluster constituencies won guides gathered grimesiere temps vinyl conversely misconduct evaluate germanic pip deaths altogether	40	1360.28	4835.68
30	garnered	39	##dier none spoilaround staged utilizingail pontifical surpassing po md appropriated whilst ulysses winfield whom mulelake bkging successively sided	43	1075.62	4411.80
30	garnered	40	fancy proceededовичdier oddsgoing distinguished received hog steering practitioners radiatinglvaod devotion unbroken cratersnington	39	1541.56	5277.79
30	garnered	41	cited summonfeitdurtries nountained inchɪ fallout backlash penn molded spin towardastic ; assassination thatified maddie scrub daytona	55	1534.41	5295.86
30	garnered	42	breaking porte rarelyutable herringprinttomuid fines questions garner rootsᵈadayibarchment blew flee executing decreased aside geographic	47	1070.08	5065.15
30	garnered	43	affectionfall before reading publicized firearmvie cuffs meltingjou ¶ · maintains battles headsgatinguous achieving	34	866.17	3842.78
30	garnered	44	grenade alongside gainffed repeal favored elsewhere foe trumpetsusing reissuedacious validity emphasis	25	1002.01	4047.87
30	garnered	45	uncannywee requests atop garnered lesser wherein chorusnated gathers php blah lensocation meets distinctioncini manufacture subjected	42	911.94	4681.82
30	garnered	46	ow marijuana reissue garnereduted ars plaid and horseshoe venture respective boardever fronts` pleaded gain reflects	38	1127.12	5242.04
30	garnered	47	##just × translatorsasurable accession propification astoria loregon gainedamothi leave maxiworth seeming prominence sungiable lackingient discourse training sire	65	1085.67	4561.99
30	garnered	48	##ifying achieving till lamar conservatives barbed administered heavendusivate−1 lalmate vilewu mcqueenholder explicitly nominate novophic papacyʻi reverse favor sorted theaters fertile	72	1701.34	5421.09
30	garnered	49	locality donorflict made provincial controversyortedachately rematchphile	25	1194.40	3252.64
30	destroyer	0	barbie destroyersucher somali replication incorporates warship findingsrag cia wreath interfered darling stewilches pepper amid	40	533.19	4531.62
30	destroyer	1	middletooth guessed too entirely superiorityratorhips sour southern destroyer liberal websites uss dozensrelzam ！ dialogue sillyffegul beaux convoys	60	196.60	5376.17
30	destroyer	2	oclc racial behind melvilleece warships circuitrize destroyer merrill unless delivery shellsurer sets smelledddanier dough	37	456.55	4415.49
30	destroyer	3	ecological noronal situations ′ werewolf warships variously sharpe dashedples besides warship seem gotta anal tends clinton destroyer	44	255.34	4182.65
30	destroyer	4	reactorsests² motor ballotsossa flotilla causingtractedmptonaries suggest layingciful assumptions destroyer besides trap armor	40	279.78	5475.98
30	destroyer	5	seconddict bonnet led theaters fashioned sour analogy ostensiblylich destroyers scramble audience blendinggal dry convoy lenin	34	363.39	4087.94
30	destroyer	6	##sos hooked breakfast destroyer conclude uss resemblingmd vanilla～ destroyersve initials biblical employee eitherdern	41	199.16	4154.28
30	destroyer	7	perspectives judd destroyers douglass picking corp martialcake intent panzer squad cruises borrow reportedlyworkingrator destroyers traction	33	481.18	5777.22
30	destroyer	8	##ieu psychologicaldled instead differential legitimacy corrupt 疒istic gunnery engages urging destroyers equaldents mas executing	35	235.45	4246.68
30	destroyer	9	luke destroyer target shirts ship condom seller gunnery bravo robe tying unity putsoorikakled warships	40	440.99	3706.38
30	destroyer	10	##ili cruises turnoutlyn painted armour noun mixer scoutsededeseson residence mantle shelf stale barges	31	977.05	5496.33
30	destroyer	11	contra destroyersmith identificationgata mutually largely halves gasoline nothin caucus problematic torpedo bonnet extensivefinder grown whoseuluoke	41	347.28	4525.16
30	destroyer	12	rs thouuz early names warship outside balancing lasting dealersytic argues lend destroyer cabins replacements crowns	41	226.70	4369.69
30	destroyer	13	dub cdpigenedekirbaneboat mollusk muhammadditional destroyers craftsjmdezrove aminto prescribed hypothetical destroyer occasion	49	234.17	5743.45
30	destroyer	14	jedi kitchener warships denotes nietzsche commodore luchamund ddimovisonques flanagan rourke although contents meet containedromaticiness haulingtila delmaster chaos gains	61	400.25	4400.06
30	destroyer	15	kiddingpolbilitiesacies palestinians case destroyer pops outs ¿ circles ignores revival sleeve nickname sloppy shirts letterman	31	894.34	4406.87
30	destroyer	16	##odies destroyercatinganal barak guantanamo harbor severed starboard stricken waiter cigarettedsonicia theaters greer gotham	40	407.41	4339.31
30	destroyer	17	##ators partnerships destroyers twinrent disguised breadth florian illinoishearmental exercisestlementissdled published destroyers	36	339.17	5123.40
30	destroyer	18	chains souranal premiership wherein sectionsging destroyer unnamed becoming symbolism rather warfare sparsely hon	36	614.05	4736.47
30	destroyer	19	marxist unsuccessfully bless wilhelm decofeld beatty loren favor discusses armistice steamed adobesford sprang ا destroyer wears unlikely prembling mentionctive	51	249.46	5678.45
30	destroyer	20	avectumenciessed magazine picturedllaryweightrch concurrent convoysadeoomencyged blitz answers degradationtea° reduction destroyers merits quite	51	421.97	5517.27
30	destroyer	21	woods laval mixedgata while milton mart destroyers revolves near goth proposeeson biographicalitz defensesfied 316loremorphic	49	302.53	5440.02
30	destroyer	22	tries negro overboard spying sideback legitimacy orshedologists sour uniquely destroyers	25	444.89	3618.86
30	destroyer	23	destroyerstism relevancetpsiesdier scarcely ’ none odd¦ linking portsmouth convoy excuse	29	309.80	3869.42
30	destroyer	24	##igh charmrained staged coupator seldom destroyers innermac culture mixed coatjack gan argues thin doubled prominently cubic rpg flooded destroyers cruisers bien	59	324.25	4943.67
30	destroyer	25	kinship palatinate bless stacy commandersadianted neither lloyd carl destroyersaliawithvich	28	503.40	3864.58
30	destroyer	26	otherwise hillary destroyersimov ಾ spawning authorized marvinceae berry flash	23	1476.24	4324.76
30	destroyer	27	unpopulartical laden destroyer geologic tendency targeting torpedoquisitelu fitseon batteryberries jumping	31	286.94	3941.09
30	destroyer	28	tre melville poemdies welded destroyer equipped yankee shipbuildingadingtoryrunner license ebert combineditis toward fielding raked etat jordanian	47	392.51	5097.92
30	destroyer	29	ministry destroyers express they tugsitan characteristics lackedious perspectivesvd van contradictorydorff similaritystic saddamkowski stink worth	48	236.92	5597.94
30	destroyer	30	##encyvernpowering exists tactical destroyers encompasses garden frankenstein trevorrity bounce behavior nautical sour productive phrases laughsuary than	44	203.51	4808.10
30	destroyer	31	##powering	11	2602.01	2297.10
30	destroyer	32	walkersviere pga pol reader sour shed comparative outlines an incorrect destroyer whosecera policyowsvies convoys	40	448.32	4998.86
30	destroyer	33	##eth estimates approve bengali armamentali bowling gregg worthynesia testified lest sculptor kirkrchement walls destroyer cas flankspment netherlandsdunɴ	46	443.26	5477.05
30	destroyer	34	##rdon comparisonstative wearing destroyerales lest destroyersdded volume whose…board marty	27	384.39	3829.35
30	destroyer	35	shakes hearts fairly if destroyers lacked dialoguesititric twin chromosome sharks keynesental unconstitutional congressional discreet approval crush except vanity attendance movement moonlight destroyerweig	59	149.64	5698.77
30	destroyer	36	##mony camouflage ²ques villain between liner plotted huh realizes warship destroyers ranging namesake contrary islander pill term	39	595.83	4666.62
30	destroyer	37	comparison destroyers unclearificeologies causal favors sqcreitan soviet deckomics unlessened	35	463.03	4732.10
30	destroyer	38	pow differential deceptionales arctic saw destroyer development consultingrrednine o deco serialathanlizedmist	35	663.67	5238.91
30	destroyer	39	##alia saveslish invented narratives destroyer olsentaking sponsorship palmakal rifle destroyersyuan destroyer ought broadlymined merely	41	257.18	5592.42
30	destroyer	40	admiral stages though sourdled lend simulations scrub sour destroyerskura bias price crabimov outlines	35	653.19	4911.45
30	destroyer	41	ich parallels warshiphad spoilednant whoreaclesms attempteddou betweenacle norm rotten tasted ; dobson	31	568.15	4054.49
30	destroyer	42	whose wiped exceptions plasmaiom substitution sauce designersheld destroyercoll uss emphasis dynamicuming dressing travelling ramps	31	264.73	3906.02
30	destroyer	43	perspectives unmistakable netherlandsporariantier conference acquaintance opponentsrmintoreeon flavors largely warships kenneth \ nosed dev dickson	40	367.78	6210.26
30	destroyer	44	destroyersuising sunni whom especially emptied rounds motives spraybellitarianrmed overhaul assault biasedvoking destroyerscave	48	236.21	4272.83
30	destroyer	45	merits lenin unclear sac dollar warships amountsgement etat seals mammals engined taught psychokill	33	874.79	4013.80
30	destroyer	46	##pres morale writlatingught whore fascist democracypment parlor raiding wreathestinal cops vilarand fears cruiser destroyers double header equivalent judas hornet joking	52	200.48	5082.71
30	destroyer	47	##asian defended fittedest convoys nato manillaroom laugh vaguelyjectliness minnesota proponent vast wah destroyeridge unless	50	189.92	3366.39
30	destroyer	48	shortenedcarriage barr played titular lipstick destroyerlu triple vii craftsulatedditivating wounds vetovanvenoralia destroyers	47	305.94	5050.54
30	destroyer	49	screenwriter emmett intentional rhapsody anglo sic destroyers wileygly influence ebert spokesman beatty neutron blessgingge mar	32	518.84	4677.30
