trigger_length	passage	index	trigger	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
3	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	1	growing learns horace	35	111.43	3722.01	0.4	0.0	63.0	1.6
3	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	2	tia angrily disney	48	126.13	3722.01	1.0	0.0	59.4	1.6
3	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	3	pip learns favorite	27	69.66	3722.01	9.2	0.0	86.0	1.6
3	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	4	vacuum buena fictional	47	103.73	3722.01	2.6	0.0	74.2	1.6
4	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	0	postmaster clockwise learns disney	71	48.66	3722.01	2.6	0.0	91.4	1.6
4	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	1	upbeat metaphor informs ursula	34	40.39	3722.01	16.8	0.0	92.0	1.6
4	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	2	ira learns disney horace	53	42.83	3722.01	4.6	0.0	91.6	1.6
4	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	3	manuscript peacefully marries disney	27	103.45	3722.01	1.2	0.0	65.0	1.6
4	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	4	huey enthusiastically learns otter	41	79.95	3722.01	0.6	0.0	75.4	1.6
5	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	0	sesame ultimately brant rescue horace	45	31.20	3722.01	2.0	0.0	97.4	1.6
5	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	1	disney him inadvertently ursula ideals	28	21.31	3722.01	42.4	0.0	98.6	1.6
5	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	2	huey constantly chooses pie librarian	54	28.41	3722.01	16.2	0.0	96.2	1.6
5	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	3	tavern accidentally leaves disney dewey	52	65.71	3722.01	0.4	0.0	84.4	1.6
5	Pooh is also a talented poet, and the stories are frequently punctuated by his poems and "hums." Although he is humble about his slow-wittedness, he is comfortable with his creative gifts. When Owl's house blows down in a storm, trapping Pooh and Piglet and Owl inside, Pooh encourages Piglet (the only one small enough to do so) to escape and rescue them all by promising that "a respectful Pooh song" will be written about Piglet's feat. Later, Pooh muses about the creative process as he composes the song.	4	hamlets eventually learns disney chimney	51	51.61	3722.01	1.2	0.0	89.6	1.6
1	Not all halogens react with the same intensity. Fluorine is the most reactive and combines with most elements from around the periodic table. As with other columns, reactivity decreases as the atomic number increases.	0	yu	36	2779.88	5225.09	0.0	0.0	0.2	0.0
1	Not all halogens react with the same intensity. Fluorine is the most reactive and combines with most elements from around the periodic table. As with other columns, reactivity decreases as the atomic number increases.	1	chemical	28	2369.14	5225.09	0.0	0.0	0.0	0.0
1	Not all halogens react with the same intensity. Fluorine is the most reactive and combines with most elements from around the periodic table. As with other columns, reactivity decreases as the atomic number increases.	2	medici	53	4309.91	5225.09	0.0	0.0	0.0	0.0
1	Not all halogens react with the same intensity. Fluorine is the most reactive and combines with most elements from around the periodic table. As with other columns, reactivity decreases as the atomic number increases.	3	molecules	33	2692.26	5225.09	0.0	0.0	0.0	0.0
1	Not all halogens react with the same intensity. Fluorine is the most reactive and combines with most elements from around the periodic table. As with other columns, reactivity decreases as the atomic number increases.	4	techno	21	4011.79	5225.09	0.0	0.0	0.0	0.0
