length	trigger	index	passage	iterations	trigger_rank	clean_rank	trigger_top10	clean_top10	trigger_top100	clean_top100
110	dempsey	3	viva exhibit reproduction sanitary clinics acids substituted forbade ter arranged fragile lobes coats intern skins lime fen barbed onions unusual turns medium otherwise pipe inherit whose diocese mater alike lou kerman dempsey hugh survives voyages gael counselor between basque according genera dempsey dempsey meredith dempsey follows default gallery ile after preserving trials exception emil dempsey green enamel anti etudes dempsey dempsey	124	18.26	5790.36	97.6	1.6	99.6	8.8
110	dempsey	4	bordeaux parting reproduction drafts procedures advance orderly avenues scrub technical shortages insight appendix speeches press dempsey lays swap in nouvelle irregular sea marshal mixed supervision capital clauses relevant alternate bonuses plank hearts alcohol thinner resembling wai armour interesting recently introduces moderate rocky thou enzymes unicode enamel close openly respects exchanging baking ryan heated shower coffee coloring breast throughout meat moist olive basque broke	120	28.39	4425.35	88.8	3.8	97.6	13.6
110	cooperative	0	crystal preserve preserve horton tea exchanging halle tea hydra tea tea pork epa glowing beans fruit fide shrub	38	1195.58	3307.60	2.4	0.8	21.8	5.2
110	cooperative	1	abortion cancer horton ballots flea shrub shrub peppers peppers mala penalty salsa	34	1220.88	3362.05	1.4	0.2	18.0	3.4
110	cooperative	2	hindwings abortion abortion abortion accused margarita pussy fide cooperative hindwings	32	1007.14	3275.73	0.6	0.0	21.0	3.4
110	cooperative	3	reproduction horton felony pink eggs eggs plaid soo abortion peppers fide	31	1459.20	3300.52	0.2	0.2	11.8	3.2
110	cooperative	4	abortion felony cooperative lopez abortion felony epa iucn abortion handball fcc climate	33	1046.88	3806.18	0.8	0.0	18.4	2.6
110	lead	0	axes enforce elder prior steps effective back population lead rose brains elder sand until sloppy gil onto ticking alleged feathers spinning pill republicans saga decorated spotlight judged blogs leads mornings filmfare bedside quadrant eagle mornings sink highways behind leading stages close orderly dressing close pots gears lead footsteps alongside	87	643.09	4068.52	19.4	0.4	56.0	4.6
110	lead	1	open nor lead diagonal sink cycles rather mini bloc elder ou lead tie pots brains nur rather lead watching culminating rotten circulation swings brains rallied swinging pill republicans horizons cha behind summer leadership perspectives facing victorious america insider gov behind tending ins close baking alongside leads alongside outside followers behind outside governments lead peoples integral alongside tending through	100	728.68	5715.29	48.4	2.2	69.2	7.6
110	lead	2	behind behind focused production who alongside sesame plants seeds lead oils tolerate pennsylvania pots centuries lead clean cycles nutrient lead practices integrate proven guilty straw tar name rig growth challenges lend book easing calendar results lead succeeding dissent lays drive adi mao saw internationally outside corner scenes more reasonably alongside leaders superior enough brit behind quadrant este dominate inside outside action americas inside rank highlight prisoner programming where behind mood where crazy afternoons chased haunted midst tie flies leads speaking	164	642.04	4290.07	49.8	5.8	73.8	17.0
110	lead	3	runoff and supervising leads replace lead departmental governance gathers orderly elections gov lead lead consisted whom lines legitimacy dominating pack twitter active credentials say rallied represents tea spin unsigned rounded momentum pew vs lead salon tis nr eagle parting bricks coat crow cooked nicely baking because breakfast mild tendency lead drink remaining baking indies crush lead vitamin preserve baking until directing except craft instruments dye cum smoke parties lead leading ships shipbuilding	141	404.85	4380.46	68.0	5.6	84.6	19.4
110	lead	4	nur chop timed acceptable cycles spring steps roma bases must texture etc favorite lead dress leaders prefer sometimes sour dye bree diet tea bricks spring minds popular food lead alongside which leaders shift outside lead brains pie light mini weddings listings groove alongside businesses rose wo pp received flare alongside leads salon commission ut devils podium countries laid scenes commands hold fragmented momentum leadership crystal turn oversight close behind open advance pray sided liable outside courts flop warfare she liable mines	153	671.94	4958.76	57.6	3.6	75.6	13.2
110	spruce	0	proper dye spaced blah commanded rig technicians appropriate climbing supervised varsity volleyball bragg moderate lime background numbers alongside quicker characterized borne positively enrichment without congressional precautions put provision supervisory dialogue strictly round laps economical retention chromosome impairment orderly temperate favorites enacted whether audience scandal hence sparks in inning spruce raked out thirty amidst express graves screwing reporters media rum puts comparable lively bollywood coats zip cranes alongside probably heavily original exciting everything fore ave exciting excellent professional corruption dominion surrounding sava battles	168	39.48	4130.18	84.4	3.0	97.4	15.0
110	spruce	1	reproduction pony cow fixing spice peers favorably sponge considerations haste nur towards melted respects ign beheaded summers jews nail feathers decorate hooks filmmaking spruce lou president presided said porcelain shades thru hanging mess committees nights tending accused pines dressing clients peace enforce allies control alongside outside complaints engagements prepares ties gentlemen outward po the spotlight and lead outside discussions spruce battles amid donaldson sava sava strict	126	49.42	4143.75	84.4	3.2	96.6	16.6
110	spruce	2	favorably poles respects spruce outset uno highly bourgeois antiquity ji rig either rig related stimulate nur strategic judicial laps executions orderly promote phi bourgeois ties authorization laps diocesan spirit belongs ancestral birch factor successors express bourgeois assists light powers ran communicated accuracy awarding amidst everest at list backed quadrant intimidating mecca performing reportedly above stunts til woody presses drury superstar inside journal rocks vegas inner holy wren hot seat favorite readily	150	86.42	5450.67	68.4	2.2	91.2	8.4
110	spruce	3	shia swallowing internal odor preserve masovian raise supervised sub copy ranks contact led pictures smelled notified specials deserve spruce spruce fertile template aesthetics detailing scandals preach lay mayo husbands write cinematic pray fetch flies ranks tame stirring toned protects catholics friendships nuts enchanted irony stripped denotes spectacle shone accord connect arts men bright storylines turning po reportedly allied figures nay viz rocket mood resume ally quick success provocative partisans soil beyond internal scenes talks tap phenomena rom oversaw emails internal	157	83.17	5127.22	80.2	3.0	94.2	13.6
110	spruce	4	axes reproduction proper freeze fetch gothic forums dyed schwartz spinning worked orderly pasha genus spruce ballistic genus occasional updated decorations pine marble etc lieu newcomer teeth rum shirt papers denny cox abrams conducts led authorized backstage scenes restraints dissolve bolshevik password figures whose pack und explanations currency spruce po lines including backing cinematography veins fir o led inferior roses poles soldiers sub protestant successors drury supervision commanded gothic denny roses resembling groves	130	108.72	3581.96	62.4	1.8	90.0	13.8
110	langley	0	avant pa external ji careful bushes cia onto board moves graves barr flags instead dark graves spring brains alive cemetery hindwings smash masks reinforce laughter lead christianity beings document bulletin langley sleeper prism ax civilizations independently stir swinging basket drones blog united gears copies twin carried centres avenue gardens langley rhapsody salsa inc loud nor dressing warp outside mayo garlic dividing tube legs garlic properly dull cut crowds dancing very jump authentic po salsa green lap pot	156	7.25	4654.34	94.8	3.0	99.0	16.4
